data_no,event_date,year,event_type,sub_event_type,actor1,assoc_actor_1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
2812,15-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021); Labour Group (United States); SEIU: Service Employees International Union; Fight for 15,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,32BJ SEIU; Twitter; Crowd Counting Consortium,"On 15 January 2021, fast food workers and members of 32BJ SEIU began a strike and protested along with New York City Councilmember Brad Lander as part of the FightFor15 movement in New York-Manhattan (New York) demanding the minimum wage be raised to $15. [size=no report]",0,1614124492
2885,14-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),LGBT (United States); BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Twitter,"On 14 January 2021, people protested in a 'Black Trans Matter Second Line March' as part of the Stonewall marches in New York-Manhattan (New York) where demonstrators chanted 'Say his name: Andre Hill!' and demonstrated in support of Black transgender people. [size=no report]",0,1612546514
2919,13-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News12 (Bronx); Crowd Counting Consortium,"On 13 January 2021, people and Assemblywoman Nathalia Fernandez rallied in New York-Bronx (New York) against domestic violence a day after Sen. Luis Sepulveda was accused of choking his estranged wife, calling on him to step down. [size=no report]",0,1612546514
2920,13-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Crowd Counting Consortium; News12 (Bronx),"On 13 January 2021, people protested outside the New York Police Department 84th Precinct in New York-Bronx (New York) against a police officer who brandished a gun at protesters during a protest on 12 January 2021 in Brooklyn regarding the shooting of Andre Hill by police in Ohio. [size=no report]",0,1612546514
3030,12-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Crowd Counting Consortium; News12 (Brooklyn),"On 12 January 2021, people organized by North Bronx Racial Justice rallied in Riverdale New York-Bronx (New York) calling for President Trump to be removed from office in response to the violence at the Capitol in Washington DC during the election certification for President-Elect Joe Biden on 6 January 2021 and against racial disparity. [size=no report]",0,1612546514
3033,12-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 12 January 2021, people rallied in New York-Manhattan (New York) calling on Governor Cuomo to pass the Invest in New York Act to help New York recover from the economic downturn caused by the coronavirus pandemic. [size=no report]",0,1612546514
3034,12-Jan-21,2021,Strategic developments,Arrests,Police Forces of the United States (2017-2021) Federal Bureau of Investigation,,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Yahoo News; Independent (United Kingdom); CBS2 (New York),"Arrests: On 12 January 2021, a member of the New York Proud Boys was arrested by Federal Bureau of Investigation (FBI) agents in New York-Queens (New York) for planning a second attack on the Capitol in Washington DC. The planned attack was to occur around the time of President-Elect Joe Biden's inauguration on 20 January 2021.",0,1612546514
3117,11-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Queens Daily Eagle; Crowd Counting Consortium; Twitter,"On 11 January 2021, about 50 people organized by Ridgewood Tenants Union demonstrated outside the home of a landlord in Maspeth New York-Queens (New York) who protesters believe illegally evicted a tenant and called for her to be allowed back into the home. [size=about 50]",0,1612546514
3154,10-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News12 (Bronx),"On 10 January 2021, bodega (convenience store) workers and the United Bodegas of America rallied in New York-Bronx (New York) calling on Governor Cuomo to include them in coronavirus vaccine rollout since the Governor called them essential workers. [size=no report]",0,1612546514
3156,10-Jan-21,2021,Riots,Violent demonstration,Rioters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Outlive Them NYC; CBS2 (New York); AM New York,"On 10 January 2021, over 200 people, including members of Outlive Them NYC and United Against Racism and Fascism NYC marched from Columbus Circle to Times Square to Madison Square Park in New York-Manhattan (New York) demanding President Trump be removed from office immediately in response to the violence at the Capitol in Washington DC on 6 January 2021. People chanted, 'Trump, Pence, out now', 'Our city, our streets!', and 'What's that noise, fuck the Proud boys.' A group of demonstrators attacked a woman who was filming the demonstration. Demonstrators reportedly became angry and threw a raw egg at her, hit her with an umbrella, skateboard, sprayed her with aerosol, and rubbed a dirty diaper in her face. There were no serious injuries. The march was supposed to be a counter-demonstration organized in response to a proposed Proud Boys/MAGA demonstration at Columbus Circle that never happened. [size=over 200]",0,1612546514
3158,10-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Twitter,"On 10 January 2021, people protested in Union Square New York-Manhattan (New York) against mask mandates and lockdowns related to coronavirus. [size=no report]",0,1612546514
3231,9-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Spectrum News NY1,"On 9 January 2021, Bronx business owners rallied in New York-Bronx (New York) calling for City Council to pass the Small Business Jobs Survival Act, giving them the ability to sign long term leases, prohibit rent hikes, and prevent landlords from passing on property taxes. [size=no report]",0,1612546514
3232,9-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,QNS,"On 9 January 2021, about 20 people rallied in front of the Umbrella Hotel in New York-Bronx (New York) demanding it be permanently closed due to reported prostitution, drug dealing, and human trafficking. [size=about 20]",0,1612546514
3234,9-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021); Refuse Fascism,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Daily News; Fox5 (New York); Crowd Counting Consortium,"On 9 January 2021, 7 members of New York's Congressional delegation and New York City Mayor Bill de Blasio protested outside of City Hall in New York-Manhattan (New York) demanding Congress impeach President Trump in response to the violence at the Capitol in Washington DC during the certification of election results for President-Elect Joe Biden. People organized by Refuse Fascism also protested in Times Square against President Trump in response to the violence at the Capitol in Washington DC during the certification of election results for President-Elect Joe Biden. [size=8]",0,1612546514
3306,8-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),Cancel the Rents Movement,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Queens Daily Eagle; Crowd Counting Consortium,"On 8 January 2021, people organized by Ridgewood Tenants Union demonstrated outside the home of a landlord in Maspeth New York-Queens (New York) who protesters believe illegally evicted a tenant, called for her to be allowed back into the home. [size=no report]",0,1612546514
3410,7-Jan-21,2021,Protests,Peaceful protest,Protesters (United States),Cancel the Rents Movement,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; Queens Daily Eagle,"On 7 January 2021, people organized by Ridgewood Tenants Union demonstrated outside the home of a landlord in Maspeth New York-Queens (New York) who protesters believe illegally evicted a tenant, called for her to be allowed back into the home. [size=no report]",0,1612546514
